sale_id,sale_ts,store_id,customer_id,product_id,quantity,unit_price,discount,payment_method
POS00000198,2026-01-05T03:07:38.427757,S002,17af2eda-f99d-4793-bf3d-23d8a948671a,P0031,1,73.88,0.0,apple_pay
POS00000199,2026-01-05T14:25:38.427757,S003,17af2eda-f99d-4793-bf3d-23d8a948671a,P0062,2,103.01,0.0,cash
POS00000200,2026-01-05T03:20:38.427757,S004,071ec2e0-6dec-4cd2-b851-1cdc49ee47ab,P0024,3,72.14,0.0,google_pay
POS00000201,2026-01-04T21:18:38.427757,S004,3537df7e-1e0c-4ebc-8b03-ca077680265e,P0081,4,85.13,2.0,google_pay
POS00000202,2026-01-05T12:39:38.427757,S003,94101b1a-2478-488c-a0ce-4a6e9e226501,P0073,3,26.66,0.5,cash
POS00000203,2026-01-05T02:14:38.427757,S005,e32cd8cb-a3a5-4d9a-a53c-3910a2ce490a,P0055,1,74.46,1.0,cash
POS00000204,2026-01-05T00:21:38.427757,S002,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,P0060,1,29.36,0.0,google_pay
POS00000205,2026-01-05T10:03:38.427757,S004,580fa68d-893b-4d3c-b0ea-c28d8bc364dc,P0014,1,19.43,0.5,cash
POS00000206,2026-01-05T13:27:38.427757,S005,38ef8b90-94db-46c3-b90e-3bb547545b3b,P0064,1,85.44,0.0,google_pay
POS00000207,2026-01-05T07:05:38.427757,S002,6b639b9c-2867-4dd1-918f-040de9e22ea7,P0065,3,49.91,0.0,google_pay
POS00000208,2026-01-05T13:48:38.427757,S004,5f72439b-462c-4a1f-a38b-57f316bf6937,P0012,3,39.9,0.0,cash
POS00000209,2026-01-04T22:38:38.427757,S005,b6bb43c7-2ec5-4b5e-a96c-8cc8a074b6bd,P0074,4,10.12,0.0,card
POS00000210,2026-01-05T04:00:38.427757,S002,3041a1f7-8e61-402f-9c21-36e084ccc720,P0070,2,62.59,0.0,card
POS00000211,2026-01-04T21:13:38.427757,S004,29d9a07d-020a-4dec-9d25-809511a8adfe,P0053,2,44.77,0.5,apple_pay
POS00000212,2026-01-05T03:19:38.427757,S005,99c42aa1-9648-4bd1-8eb8-49172feabbf7,P0061,2,43.95,0.0,google_pay
POS00000213,2026-01-04T23:07:38.427757,S001,42c1a7a7-372b-491a-b837-641f638559c3,P0088,2,77.9,0.0,google_pay
POS00000214,2026-01-05T05:51:38.427757,S003,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,P0092,4,46.4,2.0,google_pay
POS00000215,2026-01-05T11:17:38.427757,S004,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,P0095,3,20.25,0.0,google_pay
POS00000216,2026-01-05T03:53:38.427757,S005,3c4c3e07-8c9e-4e58-a4c9-9c6df1c324e7,P0023,4,17.07,0.0,card
POS00000217,2026-01-05T05:02:38.427757,S001,be7d9a4d-c2b8-4f97-a58c-8e84e7a757c3,P0031,1,73.88,0.0,apple_pay
POS00000218,2026-01-04T18:51:38.427757,S005,c452a192-de23-4a87-ac1b-f81d15116554,P0051,3,103.64,1.0,cash
POS00000219,2026-01-04T19:01:38.427757,S004,9ae8ff9d-92b2-4ba0-817f-cade7559ea97,P0061,3,43.95,0.0,google_pay
POS00000220,2026-01-04T23:53:38.427757,S001,667eb178-1f30-4fd8-8aac-f89209b52245,P0044,4,60.11,2.0,apple_pay
POS00000221,2026-01-04T22:26:38.427757,S002,ec9a1e56-1600-481d-847f-ed355febe6b8,P0014,2,19.43,0.0,google_pay
POS00000222,2026-01-05T04:49:38.427757,S002,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,P0025,4,63.05,1.0,cash
POS00000223,2026-01-05T16:09:38.427757,S005,b6e01e7d-80a5-4676-9682-7217bca64c3e,P0021,2,28.98,1.0,cash
POS00000224,2026-01-05T03:20:38.427757,S005,e32cd8cb-a3a5-4d9a-a53c-3910a2ce490a,P0088,3,77.9,1.0,google_pay
POS00000225,2026-01-04T21:49:38.427757,S003,2c592fb8-271f-4731-9ed1-33b60d980c0d,P0001,4,46.81,0.0,google_pay
POS00000226,2026-01-05T06:52:38.427757,S003,d909ebd0-23c6-4545-b999-e7504e245720,P0027,3,68.5,0.0,google_pay
POS00000227,2026-01-05T06:57:38.427757,S005,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0098,4,45.17,0.5,card
POS00000228,2026-01-05T13:46:38.427757,S004,232dfa05-38bb-4246-9c6a-1e1b5d292e28,P0057,4,18.51,0.5,google_pay
POS00000229,2026-01-05T06:48:38.427757,S005,482648b7-cefe-41d2-a100-62e6ae7f1410,P0077,2,29.99,0.0,cash
POS00000230,2026-01-05T12:53:38.427757,S005,29e6ebc4-0b1a-47f9-8f9b-c2555aac1fcf,P0075,3,16.22,0.5,apple_pay
POS00000231,2026-01-04T22:21:38.427757,S001,3679adb9-935c-4c7f-b604-2708ead53dda,P0080,4,66.01,0.0,apple_pay
POS00000232,2026-01-05T08:46:38.427757,S004,4df7d833-d3f4-4c5e-a846-126f316bdd35,P0051,2,103.64,2.0,apple_pay
POS00000233,2026-01-05T05:55:38.427757,S004,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0064,1,85.44,0.0,cash
POS00000234,2026-01-05T13:12:38.427757,S004,bcd747a4-4548-4750-8152-6d84c50d666b,P0078,3,51.99,1.0,card
POS00000235,2026-01-05T08:53:38.427757,S005,b6bb43c7-2ec5-4b5e-a96c-8cc8a074b6bd,P0067,3,74.99,0.0,cash
POS00000236,2026-01-05T00:04:38.427757,S001,ea975863-cbd7-4a57-9bcc-6dc452d9d617,P0063,2,27.98,2.0,apple_pay
POS00000237,2026-01-05T04:25:38.427757,S003,f2aacff0-734f-4384-ba6d-d167de2cd684,P0062,3,103.01,0.0,apple_pay
POS00000238,2026-01-05T07:05:38.427757,S002,8622e857-62bf-48cd-a815-fa21214dce09,P0074,1,10.12,0.0,cash
POS00000239,2026-01-05T06:00:38.427757,S001,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,P0051,1,103.64,0.5,google_pay
POS00000240,2026-01-05T15:59:38.427757,S001,c19954ae-8999-4650-af6a-0ff8a851a4c9,P0023,2,17.07,0.0,cash
POS00000241,2026-01-05T10:10:38.427757,S003,c49968e8-8cb3-42bb-8f74-e967cc510411,P0099,1,58.74,0.5,apple_pay
POS00000242,2026-01-04T19:43:38.427757,S004,d8cea58c-b202-46d9-b278-d78f1672bf68,P0024,3,72.14,0.0,google_pay
POS00000243,2026-01-05T14:57:38.427757,S005,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,P0041,4,41.99,0.0,cash
POS00000244,2026-01-05T06:31:38.427757,S001,30e9ce9c-9beb-4f8b-b24a-2397e692a486,P0063,2,27.98,0.0,cash
POS00000245,2026-01-04T20:06:38.427757,S002,767fcd5a-c4e6-407b-aa39-ddf571969e51,P0071,4,10.55,0.0,apple_pay
POS00000246,2026-01-05T05:53:38.427757,S004,feca5e4e-3408-4be2-8233-6d455930b551,P0093,4,51.99,0.0,card
POS00000247,2026-01-04T22:37:38.427757,S001,d374524b-2760-406d-bd6a-92aaf1c198d7,P0087,4,15.83,2.0,google_pay
POS00000248,2026-01-05T10:47:38.427757,S001,1a14a775-6d44-42d6-8249-2b40e3a815ea,P0093,2,51.99,0.0,google_pay
POS00000249,2026-01-05T02:21:38.427757,S002,97affe87-08cd-413f-941b-585497623878,P0052,4,77.67,0.0,card
POS00000250,2026-01-04T23:51:38.427757,S001,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,P0099,2,58.74,0.0,apple_pay
POS00000251,2026-01-04T17:37:38.427757,S005,a5784765-6c31-4635-902a-230ebe5d6d6d,P0058,4,11.39,2.0,card
POS00000252,2026-01-04T18:50:38.427757,S004,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,P0084,4,67.2,0.5,cash
POS00000253,2026-01-05T06:16:38.427757,S005,ef82285f-74c7-4c81-8464-c88849233598,P0001,2,46.81,1.0,card
POS00000254,2026-01-04T23:28:38.427757,S005,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,P0024,1,72.14,0.5,cash
POS00000255,2026-01-04T20:48:38.427757,S003,071ec2e0-6dec-4cd2-b851-1cdc49ee47ab,P0039,4,97.56,0.0,cash
POS00000256,2026-01-05T11:14:38.427757,S003,2ae229c5-2254-4335-89e6-fbb9aca0c425,P0075,3,16.22,0.0,cash
POS00000257,2026-01-04T17:09:38.427757,S005,be7d9a4d-c2b8-4f97-a58c-8e84e7a757c3,P0068,1,54.53,0.0,card
POS00000258,2026-01-05T03:47:38.427757,S001,ff315781-9e74-477b-b33d-3c6a928596ac,P0003,1,68.0,0.5,google_pay
POS00000259,2026-01-04T18:14:38.427757,S001,c8c40448-0c04-4657-b3b8-a1d84fce4906,P0011,2,51.7,0.0,cash
POS00000260,2026-01-05T02:32:38.427757,S001,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,P0009,1,10.7,0.0,google_pay
POS00000261,2026-01-04T19:04:38.427757,S005,ef82b1d8-7536-4953-bb8d-d272429945b5,P0051,2,103.64,0.0,card
POS00000262,2026-01-05T06:37:38.427757,S002,98cd76c4-de09-43a1-b6ce-9b5b564ef459,P0023,1,17.07,0.0,apple_pay
POS00000263,2026-01-05T05:00:38.427757,S001,2ae229c5-2254-4335-89e6-fbb9aca0c425,P0048,4,103.81,0.5,card
POS00000264,2026-01-05T10:50:38.427757,S001,bcd0251c-a05a-4c5d-858c-9414151ef62d,P0069,1,84.2,0.0,cash
POS00000265,2026-01-05T04:44:38.427757,S002,bc4e54c6-abc6-4a69-8190-1ce7782d5052,P0094,4,30.0,2.0,card
POS00000266,2026-01-05T00:21:38.427757,S004,7cf042e2-b019-4cbb-86e3-bf1059188705,P0072,4,16.86,0.0,card
POS00000267,2026-01-05T01:23:38.427757,S005,89acc58d-a6ab-4fb3-b72b-d09463e1343f,P0051,1,103.64,0.0,cash
POS00000268,2026-01-05T06:09:38.427757,S003,2c592fb8-271f-4731-9ed1-33b60d980c0d,P0019,1,104.27,0.0,apple_pay
POS00000269,2026-01-05T01:55:38.427757,S002,0628347b-4caf-43b9-833c-de1bda9fb25e,P0079,3,43.22,0.0,google_pay
POS00000270,2026-01-04T20:33:38.427757,S001,5b1bd3a2-5082-4cf7-9a8f-8365087c6e4a,P0063,4,27.98,0.5,card
POS00000271,2026-01-05T15:27:38.427757,S001,c6f84d78-dfda-4429-8980-526b8af1ec05,P0008,3,19.62,0.0,apple_pay
POS00000272,2026-01-05T10:09:38.427757,S003,206ecc96-0f4d-44b0-9eb0-0061e980b9d6,P0046,1,51.27,0.0,apple_pay
POS00000273,2026-01-05T06:50:38.427757,S003,981b470b-97e2-443b-823b-c7f22e9758ae,P0028,1,50.86,0.0,card
POS00000274,2026-01-05T12:31:38.427757,S003,29e6ebc4-0b1a-47f9-8f9b-c2555aac1fcf,P0085,3,13.75,0.0,cash
POS00000275,2026-01-04T18:51:38.427757,S004,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,P0043,3,40.05,0.5,google_pay
POS00000276,2026-01-05T12:44:38.427757,S003,b6bb43c7-2ec5-4b5e-a96c-8cc8a074b6bd,P0043,2,40.05,1.0,card
POS00000277,2026-01-05T05:34:38.427757,S005,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0011,3,51.7,0.0,apple_pay
POS00000278,2026-01-05T03:33:38.427757,S002,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,P0038,2,49.33,0.5,card
POS00000279,2026-01-04T18:15:38.427757,S001,5024e0f4-3ab8-41d5-8eda-304871e40fcc,P0028,2,50.86,0.0,google_pay
POS00000280,2026-01-05T02:25:38.427757,S001,746117e5-943f-4094-bb81-7c87f8a4808f,P0080,3,66.01,0.0,apple_pay
POS00000281,2026-01-05T05:25:38.427757,S004,6002c3f2-3bba-4808-a88d-79642b1150ee,P0062,1,103.01,0.0,card
POS00000282,2026-01-05T01:51:38.427757,S002,9f8e4553-c838-4cfe-9f73-ce32d9dba1e5,P0064,3,85.44,0.5,cash
POS00000283,2026-01-05T11:04:38.427757,S005,1e8ece07-ea7e-481c-959a-fc5c31a2e68e,P0054,4,11.12,2.0,card
POS00000284,2026-01-05T13:31:38.427757,S003,972f4b1d-eba9-428f-b9b2-526ec9a7c13d,P0060,3,29.36,1.0,card
POS00000285,2026-01-04T22:58:38.427757,S004,767fcd5a-c4e6-407b-aa39-ddf571969e51,P0004,3,10.82,0.0,cash
POS00000286,2026-01-05T00:00:38.427757,S003,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,P0049,1,38.33,0.0,card
POS00000287,2026-01-05T15:53:38.427757,S003,417eb827-5984-4919-b090-62a880eebd71,P0024,3,72.14,0.0,apple_pay
POS00000288,2026-01-05T14:46:38.427757,S002,746117e5-943f-4094-bb81-7c87f8a4808f,P0079,2,43.22,0.5,apple_pay
POS00000289,2026-01-05T09:00:38.427757,S001,0628347b-4caf-43b9-833c-de1bda9fb25e,P0070,1,62.59,0.5,apple_pay
POS00000290,2026-01-05T08:02:38.427757,S005,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,P0083,4,74.39,2.0,cash
POS00000291,2026-01-05T06:40:38.427757,S001,bc4e54c6-abc6-4a69-8190-1ce7782d5052,P0054,3,11.12,1.0,apple_pay
POS00000292,2026-01-04T16:49:38.427757,S005,541b7565-05b5-4ddc-adbe-d9d9704c2024,P0024,4,72.14,0.0,google_pay
POS00000293,2026-01-05T01:17:38.427757,S002,b806713e-37ee-42ee-906d-d2723c89563a,P0028,2,50.86,2.0,cash
POS00000294,2026-01-04T19:12:38.427757,S004,c452a192-de23-4a87-ac1b-f81d15116554,P0058,3,11.39,0.0,apple_pay
POS00000295,2026-01-05T06:18:38.427757,S001,d901127a-cd80-4da8-98bd-bf845dfa0204,P0002,3,9.26,0.5,card
POS00000296,2026-01-04T21:22:38.427757,S003,30e9ce9c-9beb-4f8b-b24a-2397e692a486,P0016,4,33.08,0.0,google_pay
POS00000297,2026-01-05T05:50:38.427757,S003,f0cea552-212b-4b60-b7b6-7608338ed24b,P0080,1,66.01,2.0,apple_pay
POS00000298,2026-01-05T16:08:38.427757,S005,417eb827-5984-4919-b090-62a880eebd71,P0058,4,11.39,0.5,apple_pay
POS00000299,2026-01-05T12:05:38.427757,S005,3c4c3e07-8c9e-4e58-a4c9-9c6df1c324e7,P0067,2,74.99,1.0,apple_pay
POS00000300,2026-01-05T10:36:38.427757,S003,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,P0004,1,10.82,0.0,google_pay
POS00000301,2026-01-05T00:52:38.427757,S001,d80649d6-9c50-47fe-bcbd-2a20fe445dd3,P0054,4,11.12,0.0,google_pay
POS00000302,2026-01-04T20:06:38.427757,S001,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,P0086,1,69.91,0.0,cash
POS00000303,2026-01-05T11:07:38.427757,S002,9b46a10e-fc18-47b4-96c0-6587f1c230cd,P0047,1,33.05,0.5,card
POS00000304,2026-01-04T17:40:38.427757,S002,ec9a1e56-1600-481d-847f-ed355febe6b8,P0069,4,84.2,1.0,card
POS00000305,2026-01-05T05:18:38.427757,S003,15707d0f-f076-4f1a-b045-0cbe140c454a,P0050,2,25.68,0.0,cash
POS00000306,2026-01-04T18:09:38.427757,S001,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,P0071,3,10.55,1.0,cash
POS00000307,2026-01-04T17:03:38.427757,S001,94d0c39f-f0f3-40cd-8587-7881655a9801,P0031,2,73.88,0.5,google_pay
POS00000308,2026-01-05T09:50:38.427757,S004,a23e8d9a-f151-40d0-b2dd-867c150b1851,P0005,4,33.19,2.0,cash
POS00000309,2026-01-05T02:36:38.427757,S001,fd9d9023-1d63-44cb-8f84-f31de8b026bf,P0056,2,67.33,0.0,apple_pay
POS00000310,2026-01-05T09:24:38.427757,S003,60d91120-36d8-4e1b-af3b-743a99b9aee0,P0076,2,14.83,0.0,google_pay
POS00000311,2026-01-05T04:58:38.427757,S003,78ed162f-5fd3-461f-8a6c-50b0c67ff6c6,P0095,4,20.25,0.0,cash
POS00000312,2026-01-04T19:04:38.427757,S005,ef82285f-74c7-4c81-8464-c88849233598,P0090,2,73.26,0.0,apple_pay
POS00000313,2026-01-04T16:53:38.427757,S002,b6ea5e21-83ee-4dea-b1af-43c36996db12,P0072,1,16.86,0.0,card
POS00000314,2026-01-05T03:56:38.427757,S005,5517009d-8081-4c3d-8162-49232453bd25,P0075,2,16.22,0.0,google_pay
POS00000315,2026-01-05T15:11:38.427757,S003,23c8d004-36fb-4d0b-8711-0d4f54c1e46d,P0010,3,56.71,0.0,apple_pay
POS00000316,2026-01-05T02:32:38.427757,S003,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,P0086,2,69.91,0.0,apple_pay
POS00000317,2026-01-05T00:38:38.427757,S001,3cf74d3a-2893-41a1-b0c9-5f4123ca705d,P0055,2,74.46,0.0,cash
POS00000318,2026-01-05T09:40:38.427757,S001,bf4d1c4d-7584-4d6c-9fcf-4cfa5d865f82,P0033,1,38.85,0.5,google_pay
POS00000319,2026-01-05T07:38:38.427757,S002,26d80128-3cb1-4967-b62a-fe6b594faec0,P0081,1,85.13,0.0,cash
POS00000320,2026-01-05T15:08:38.427757,S002,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0027,3,68.5,0.0,cash
POS00000321,2026-01-06T04:11:38.427757,S005,370a66ab-7f21-4f8f-a42c-61e94a98a1f2,P0069,3,84.2,0.0,card
POS00000322,2026-01-06T13:43:38.427757,S004,38ef8b90-94db-46c3-b90e-3bb547545b3b,P0100,3,71.32,0.0,google_pay
POS00000323,2026-01-06T07:43:38.427757,S003,5f72439b-462c-4a1f-a38b-57f316bf6937,P0080,3,66.01,0.0,card
POS00000324,2026-01-06T06:42:38.427757,S001,dbec9f18-f9d6-49f4-a1b9-1c5067c07e34,P0086,3,69.91,0.0,card
POS00000325,2026-01-05T23:09:38.427757,S003,6c624126-cc87-4c08-9fe9-0aec688bd4e7,P0018,1,46.56,0.0,cash
POS00000326,2026-01-05T22:41:38.427757,S001,97affe87-08cd-413f-941b-585497623878,P0023,2,17.07,0.0,cash
POS00000327,2026-01-05T21:25:38.427757,S001,69b4b290-f645-4467-9083-423dcc3c9eb0,P0087,2,15.83,2.0,google_pay
POS00000328,2026-01-06T01:33:38.427757,S002,11322d97-5ac5-4859-814a-3dd429b0fb23,P0014,1,19.43,0.5,cash
POS00000329,2026-01-06T14:26:38.427757,S002,bcd0251c-a05a-4c5d-858c-9414151ef62d,P0044,4,60.11,2.0,card
POS00000330,2026-01-06T07:07:38.427757,S002,7cf042e2-b019-4cbb-86e3-bf1059188705,P0051,1,103.64,0.0,google_pay
POS00000331,2026-01-06T02:03:38.427757,S001,c0ffaa38-6c50-4f33-9fef-b984e99864a4,P0002,2,9.26,2.0,apple_pay
POS00000332,2026-01-05T16:27:38.427757,S001,ecf44ec7-e1df-46af-a23d-9d54d9d38de4,P0067,1,74.99,2.0,card
POS00000333,2026-01-06T12:55:38.427757,S004,6c7db293-5ecb-40b2-9f1b-68b6db8101c2,P0005,1,33.19,0.0,google_pay
POS00000334,2026-01-06T04:01:38.427757,S004,1a14a775-6d44-42d6-8249-2b40e3a815ea,P0032,4,21.11,0.0,google_pay
POS00000335,2026-01-06T13:46:38.427757,S004,5995fc9f-ada0-48db-810c-95d75329d1ec,P0088,3,77.9,0.0,google_pay
POS00000336,2026-01-06T12:34:38.427757,S002,8ca470c5-0df2-4778-b365-65129908cd1e,P0069,3,84.2,2.0,google_pay
POS00000337,2026-01-05T19:31:38.427757,S003,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,P0032,2,21.11,2.0,apple_pay
POS00000338,2026-01-05T19:41:38.427757,S004,c8c40448-0c04-4657-b3b8-a1d84fce4906,P0028,4,50.86,0.0,cash
POS00000339,2026-01-06T05:38:38.427757,S005,29d9a07d-020a-4dec-9d25-809511a8adfe,P0059,4,25.35,0.5,apple_pay
POS00000340,2026-01-06T10:01:38.427757,S001,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,P0090,1,73.26,1.0,apple_pay
POS00000341,2026-01-06T02:23:38.427757,S002,fe45199f-b031-43cc-a3c6-cd858a3ba81d,P0089,2,12.29,0.0,cash
POS00000342,2026-01-06T07:07:38.427757,S001,9f8e4553-c838-4cfe-9f73-ce32d9dba1e5,P0041,1,41.99,0.0,card
POS00000343,2026-01-05T16:44:38.427757,S001,7eed74b2-ee31-4346-ac26-83eea8aeead3,P0070,2,62.59,1.0,cash
POS00000344,2026-01-06T04:09:38.427757,S002,b6e01e7d-80a5-4676-9682-7217bca64c3e,P0010,3,56.71,0.5,apple_pay
POS00000345,2026-01-06T12:17:38.427757,S004,4df7d833-d3f4-4c5e-a846-126f316bdd35,P0069,2,84.2,1.0,google_pay
POS00000346,2026-01-06T08:14:38.427757,S001,26e51e06-67fc-41d5-bf6c-5ffb61bd550f,P0094,2,30.0,0.0,cash
POS00000347,2026-01-06T01:50:38.427757,S001,b28dd493-cb4a-427a-ac9d-2381928a85cb,P0034,1,7.76,0.0,google_pay
POS00000348,2026-01-06T06:46:38.427757,S003,0f09d308-013c-4ba0-b889-f80a65cf7620,P0046,4,51.27,0.0,google_pay
POS00000349,2026-01-06T12:49:38.427757,S001,16d4db6a-9eef-4e49-a741-b548ec021614,P0064,1,85.44,0.0,apple_pay
POS00000350,2026-01-06T06:06:38.427757,S005,fd9d9023-1d63-44cb-8f84-f31de8b026bf,P0021,1,28.98,1.0,google_pay
POS00000351,2026-01-06T12:34:38.427757,S003,6c7db293-5ecb-40b2-9f1b-68b6db8101c2,P0033,4,38.85,0.0,google_pay
POS00000352,2026-01-05T17:01:38.427757,S005,07b19091-a0c8-4fe8-ae81-9145271d28af,P0039,2,97.56,0.5,cash
POS00000353,2026-01-06T10:31:38.427757,S003,5024e0f4-3ab8-41d5-8eda-304871e40fcc,P0036,3,25.45,1.0,google_pay
POS00000354,2026-01-06T09:57:38.427757,S003,00d35478-b6e8-46ea-8775-802752d6b14d,P0003,1,68.0,0.0,card
POS00000355,2026-01-06T02:58:38.427757,S001,1b364d41-ecd6-4a75-9b1b-f660cc5f25fa,P0058,4,11.39,0.0,cash
POS00000356,2026-01-05T19:41:38.427757,S005,b6ea5e21-83ee-4dea-b1af-43c36996db12,P0025,2,63.05,0.0,card
POS00000357,2026-01-05T23:33:38.427757,S005,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,P0061,1,43.95,0.0,cash
POS00000358,2026-01-06T09:39:38.427757,S001,cbd85615-83c3-4817-9cab-7a48d0b8cfde,P0057,1,18.51,2.0,card
POS00000359,2026-01-05T19:03:38.427757,S005,ee587b12-4fb7-4266-a5db-76cd88a574e3,P0094,3,30.0,0.0,google_pay
POS00000360,2026-01-06T07:50:38.427757,S005,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0051,4,103.64,0.0,cash
POS00000361,2026-01-06T08:47:38.427757,S005,10b64d77-8693-49e3-9a22-46a6211a017a,P0057,4,18.51,1.0,apple_pay
POS00000362,2026-01-06T14:23:38.427757,S002,73a59435-1288-41c3-949a-a3113a6a58ba,P0029,2,101.35,2.0,google_pay
POS00000363,2026-01-06T15:17:38.427757,S004,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,P0013,4,30.93,2.0,cash
POS00000364,2026-01-05T18:48:38.427757,S001,5742e2e7-705c-4c8e-9b6a-ae5a6237f721,P0039,3,97.56,0.0,apple_pay
POS00000365,2026-01-05T17:35:38.427757,S005,5995fc9f-ada0-48db-810c-95d75329d1ec,P0083,3,74.39,0.0,google_pay
POS00000366,2026-01-06T01:04:38.427757,S005,2ae229c5-2254-4335-89e6-fbb9aca0c425,P0014,2,19.43,0.0,google_pay
POS00000367,2026-01-05T23:18:38.427757,S003,1a808fcb-ec30-457d-9fad-290c7afcea0c,P0068,4,54.53,2.0,apple_pay
POS00000368,2026-01-06T02:54:38.427757,S004,888810b0-561b-471c-98ec-dabdbc78195f,P0042,3,60.88,0.0,apple_pay
POS00000369,2026-01-06T16:20:38.427757,S004,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0050,1,25.68,0.0,google_pay
POS00000370,2026-01-05T16:30:38.427757,S004,8ca470c5-0df2-4778-b365-65129908cd1e,P0043,4,40.05,0.0,apple_pay
POS00000371,2026-01-06T06:54:38.427757,S005,bfde1c06-c0f1-4e2b-8080-3b4ef8030f33,P0040,2,60.22,0.0,google_pay
POS00000372,2026-01-06T14:21:38.427757,S001,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0049,2,38.33,2.0,card
POS00000373,2026-01-05T23:57:38.427757,S001,33fe72f1-fa7d-40af-b2f8-a4ff3faf351d,P0048,2,103.81,0.0,card
POS00000374,2026-01-06T02:30:38.427757,S004,e32cd8cb-a3a5-4d9a-a53c-3910a2ce490a,P0091,2,41.75,2.0,cash
POS00000375,2026-01-05T23:03:38.427757,S002,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,P0059,1,25.35,1.0,google_pay
POS00000376,2026-01-06T11:03:38.427757,S001,417eb827-5984-4919-b090-62a880eebd71,P0099,4,58.74,1.0,apple_pay
POS00000377,2026-01-05T20:28:38.427757,S005,213fdb8d-6d5f-4622-85ad-51f78978c143,P0010,1,56.71,0.5,card
POS00000378,2026-01-06T11:21:38.427757,S001,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,P0012,4,39.9,1.0,cash
POS00000379,2026-01-06T04:25:38.427757,S001,16d4db6a-9eef-4e49-a741-b548ec021614,P0076,3,14.83,0.0,apple_pay
POS00000380,2026-01-05T23:38:38.427757,S004,07b19091-a0c8-4fe8-ae81-9145271d28af,P0041,2,41.99,1.0,card
POS00000381,2026-01-05T17:34:38.427757,S005,78ed162f-5fd3-461f-8a6c-50b0c67ff6c6,P0069,4,84.2,2.0,google_pay
POS00000382,2026-01-06T08:00:38.427757,S002,c9fd5b7f-a19b-4fa6-95ba-55fada8fff94,P0011,3,51.7,0.5,google_pay
POS00000383,2026-01-06T15:23:38.427757,S003,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,P0032,1,21.11,2.0,cash
POS00000384,2026-01-06T15:20:38.427757,S004,fe45199f-b031-43cc-a3c6-cd858a3ba81d,P0090,3,73.26,1.0,card
POS00000385,2026-01-06T07:50:38.427757,S001,7cf042e2-b019-4cbb-86e3-bf1059188705,P0081,4,85.13,0.5,cash
POS00000386,2026-01-06T04:16:38.427757,S001,94101b1a-2478-488c-a0ce-4a6e9e226501,P0059,3,25.35,0.0,google_pay
POS00000387,2026-01-05T20:01:38.427757,S001,ec9a1e56-1600-481d-847f-ed355febe6b8,P0073,2,26.66,0.0,card
POS00000388,2026-01-06T15:35:38.427757,S003,206ecc96-0f4d-44b0-9eb0-0061e980b9d6,P0078,2,51.99,2.0,card
POS00000389,2026-01-06T06:48:38.427757,S004,b28dd493-cb4a-427a-ac9d-2381928a85cb,P0083,2,74.39,0.0,apple_pay
POS00000390,2026-01-06T01:27:38.427757,S005,8c1a2292-935e-476b-b36e-f7c2e8971691,P0089,3,12.29,1.0,cash
POS00000391,2026-01-06T09:29:38.427757,S001,b28dd493-cb4a-427a-ac9d-2381928a85cb,P0015,4,46.55,1.0,card
POS00000392,2026-01-06T15:32:38.427757,S002,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,P0048,1,103.81,0.0,cash
POS00000393,2026-01-05T17:39:38.427757,S001,73a59435-1288-41c3-949a-a3113a6a58ba,P0066,1,33.91,0.0,cash
POS00000394,2026-01-06T13:54:38.427757,S002,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,P0049,2,38.33,0.0,card
