order_id,product_id,quantity,unit_price,line_total
ECOM00000838,P0069,3,29.56,88.68
ECOM00000839,P0031,2,31.02,62.04
ECOM00000839,P0084,1,49.26,49.26
ECOM00000839,P0041,1,22.01,22.01
ECOM00000839,P0050,2,35.63,71.26
ECOM00000840,P0022,3,20.3,60.9
ECOM00000840,P0042,1,24.63,24.63
ECOM00000840,P0019,1,106.65,106.65
ECOM00000841,P0090,1,48.28,48.28
ECOM00000842,P0002,1,104.77,104.77
ECOM00000842,P0014,1,163.26,163.26
ECOM00000843,P0037,2,46.3,92.6
ECOM00000844,P0032,3,34.0,102.0
ECOM00000844,P0007,2,74.74,149.48
ECOM00000845,P0056,2,2.65,5.3
ECOM00000845,P0051,2,6.09,12.18
ECOM00000845,P0049,1,51.41,51.41
ECOM00000846,P0022,3,75.11,225.33
ECOM00000847,P0089,3,7.38,22.14
ECOM00000847,P0080,2,11.19,22.38
ECOM00000848,P0073,2,12.87,25.74
ECOM00000848,P0071,3,63.01,189.03
ECOM00000849,P0050,3,26.19,78.57
ECOM00000849,P0033,2,92.71,185.42
ECOM00000850,P0023,3,78.38,235.14
ECOM00000851,P0003,1,34.24,34.24
ECOM00000851,P0002,3,11.2,33.6
ECOM00000851,P0090,3,3.79,11.37
ECOM00000851,P0077,2,28.74,57.48
ECOM00000852,P0075,1,9.93,9.93
ECOM00000852,P0009,3,3.15,9.45
ECOM00000852,P0091,3,4.56,13.68
ECOM00000852,P0028,3,1.92,5.76
ECOM00000852,P0082,3,6.54,19.62
ECOM00000853,P0052,1,90.99,90.99
ECOM00000853,P0076,2,51.99,103.98
ECOM00000854,P0042,1,126.02,126.02
ECOM00000854,P0068,2,11.37,22.74
ECOM00000854,P0036,2,14.74,29.48
ECOM00000854,P0089,1,37.95,37.95
ECOM00000854,P0054,2,23.82,47.64
ECOM00000855,P0055,3,25.53,76.59
ECOM00000855,P0071,1,53.01,53.01
ECOM00000855,P0011,2,6.82,13.64
ECOM00000855,P0058,1,41.75,41.75
ECOM00000856,P0093,3,17.89,53.67
ECOM00000856,P0025,1,29.07,29.07
ECOM00000856,P0070,3,20.12,60.36
ECOM00000856,P0045,3,31.29,93.87
ECOM00000857,P0053,3,10.03,30.09
ECOM00000857,P0043,3,70.63,211.89
ECOM00000858,P0073,3,30.3,90.9
ECOM00000858,P0018,3,17.88,53.64
ECOM00000858,P0099,3,6.54,19.62
ECOM00000858,P0086,3,21.0,63.0
ECOM00000859,P0082,2,6.04,12.08
ECOM00000859,P0094,1,68.94,68.94
ECOM00000860,P0061,2,71.88,143.76
ECOM00000861,P0016,2,26.32,52.64
ECOM00000861,P0037,2,105.38,210.76
ECOM00000862,P0015,2,12.61,25.22
ECOM00000862,P0087,2,13.41,26.82
ECOM00000862,P0090,3,12.12,36.36
ECOM00000863,P0027,1,8.62,8.62
ECOM00000863,P0097,1,33.91,33.91
ECOM00000863,P0039,3,11.28,33.84
ECOM00000863,P0040,1,11.98,11.98
ECOM00000863,P0073,2,46.57,93.14
ECOM00000864,P0046,1,68.04,68.04
ECOM00000864,P0087,3,6.37,19.11
ECOM00000864,P0084,1,126.19,126.19
ECOM00000865,P0061,3,6.45,19.35
ECOM00000865,P0040,3,15.15,45.45
ECOM00000865,P0043,2,5.56,11.12
ECOM00000865,P0013,1,17.55,17.55
ECOM00000865,P0016,1,42.22,42.22
ECOM00000866,P0095,1,74.46,74.46
ECOM00000866,P0029,3,54.11,162.33
ECOM00000867,P0092,1,64.52,64.52
ECOM00000867,P0005,2,31.21,62.42
ECOM00000867,P0007,3,17.44,52.32
ECOM00000867,P0077,3,6.65,19.95
ECOM00000867,P0035,3,16.8,50.4
ECOM00000868,P0097,1,249.87,249.87
ECOM00000869,P0055,3,13.85,41.55
ECOM00000869,P0006,1,31.15,31.15
ECOM00000869,P0038,3,45.1,135.3
ECOM00000870,P0078,3,31.98,95.94
ECOM00000871,P0017,3,7.67,23.01
ECOM00000871,P0001,2,9.07,18.14
ECOM00000871,P0092,3,2.54,7.62
ECOM00000871,P0019,1,10.87,10.87
ECOM00000872,P0090,2,8.12,16.24
ECOM00000872,P0051,2,19.92,39.84
ECOM00000873,P0016,1,28.58,28.58
ECOM00000873,P0061,1,39.08,39.08
ECOM00000873,P0007,1,10.34,10.34
ECOM00000873,P0072,2,19.48,38.96
ECOM00000873,P0099,2,36.99,73.98
ECOM00000874,P0093,1,37.64,37.64
ECOM00000874,P0076,1,15.2,15.2
ECOM00000874,P0025,2,91.76,183.52
ECOM00000875,P0069,2,22.45,44.9
ECOM00000875,P0084,2,2.58,5.16
ECOM00000875,P0040,2,25.97,51.94
ECOM00000876,P0042,3,43.68,131.04
ECOM00000877,P0097,1,8.99,8.99
ECOM00000877,P0075,2,10.65,21.3
ECOM00000878,P0082,1,20.58,20.58
ECOM00000878,P0073,1,95.77,95.77
ECOM00000878,P0089,3,39.22,117.66
ECOM00000879,P0002,2,12.55,25.1
ECOM00000879,P0009,3,3.59,10.77
ECOM00000879,P0092,2,2.77,5.54
ECOM00000879,P0047,1,4.97,4.97
ECOM00000879,P0013,3,1.48,4.44
ECOM00000880,P0098,1,16.51,16.51
ECOM00000880,P0018,3,22.11,66.33
ECOM00000881,P0016,3,38.39,115.17
ECOM00000881,P0070,1,30.68,30.68
ECOM00000881,P0097,3,18.5,55.5
ECOM00000881,P0055,2,31.72,63.44
ECOM00000882,P0018,3,10.22,30.66
ECOM00000882,P0052,1,11.27,11.27
ECOM00000882,P0043,3,30.24,90.72
ECOM00000883,P0068,3,26.77,80.31
ECOM00000883,P0018,1,29.78,29.78
ECOM00000883,P0017,2,26.3,52.6
ECOM00000883,P0096,2,4.25,8.5
ECOM00000883,P0021,3,19.99,59.97
ECOM00000884,P0069,2,59.98,119.96
ECOM00000885,P0013,2,26.46,52.92
ECOM00000885,P0002,1,28.03,28.03
ECOM00000885,P0070,1,136.08,136.08
ECOM00000886,P0048,1,141.64,141.64
ECOM00000887,P0088,2,36.08,72.16
ECOM00000887,P0095,3,12.81,38.43
ECOM00000887,P0099,2,6.11,12.22
ECOM00000887,P0061,1,61.43,61.43
ECOM00000888,P0077,3,21.11,63.33
ECOM00000888,P0065,2,8.07,16.14
ECOM00000888,P0056,2,26.32,52.64
ECOM00000889,P0088,3,34.75,104.25
ECOM00000889,P0090,3,6.32,18.96
ECOM00000889,P0094,3,8.61,25.83
ECOM00000889,P0076,1,9.1,9.1
ECOM00000889,P0068,3,24.82,74.46
ECOM00000890,P0037,3,27.4,82.2
ECOM00000890,P0071,2,64.8,129.6
ECOM00000891,P0056,1,54.34,54.34
ECOM00000891,P0063,1,13.88,13.88
ECOM00000891,P0062,2,31.56,63.12
ECOM00000892,P0032,3,23.46,70.38
ECOM00000892,P0033,2,57.25,114.5
ECOM00000893,P0012,1,62.62,62.62
ECOM00000893,P0090,2,28.68,57.36
ECOM00000893,P0047,1,18.81,18.81
ECOM00000893,P0088,1,81.73,81.73
ECOM00000894,P0080,3,87.74,263.22
ECOM00000895,P0075,2,8.48,16.96
ECOM00000895,P0084,2,25.2,50.4
ECOM00000895,P0009,2,72.07,144.14
ECOM00000896,P0030,2,3.91,7.82
ECOM00000896,P0071,3,3.86,11.58
ECOM00000896,P0091,3,1.67,5.01
ECOM00000896,P0084,2,5.71,11.42
ECOM00000897,P0072,2,5.24,10.48
ECOM00000897,P0046,2,4.25,8.5
ECOM00000897,P0039,3,4.33,12.99
ECOM00000897,P0024,1,39.91,39.91
ECOM00000898,P0086,3,20.56,61.68
ECOM00000898,P0092,3,12.26,36.78
ECOM00000898,P0010,3,3.47,10.41
ECOM00000898,P0081,2,77.58,155.16
ECOM00000899,P0074,1,16.52,16.52
ECOM00000899,P0088,3,2.47,7.41
ECOM00000899,P0037,2,13.14,26.28
ECOM00000900,P0067,2,11.88,23.76
ECOM00000900,P0026,3,2.31,6.93
ECOM00000900,P0013,2,28.0,56.0
ECOM00000901,P0089,3,11.97,35.91
ECOM00000902,P0060,1,113.41,113.41
ECOM00000902,P0095,1,63.95,63.95
ECOM00000902,P0052,2,35.38,70.76
ECOM00000903,P0063,3,16.04,48.12
ECOM00000903,P0083,2,19.01,38.02
ECOM00000903,P0037,1,67.01,67.01
ECOM00000904,P0026,2,95.53,191.06
ECOM00000905,P0020,2,11.9,23.8
ECOM00000905,P0060,1,8.33,8.33
ECOM00000905,P0055,3,3.41,10.23
ECOM00000905,P0036,3,3.91,11.73
ECOM00000906,P0064,3,23.29,69.87
ECOM00000906,P0100,3,2.38,7.14
ECOM00000906,P0038,1,19.78,19.78
ECOM00000906,P0039,2,39.79,79.58
ECOM00000907,P0066,1,122.06,122.06
ECOM00000908,P0001,1,18.56,18.56
ECOM00000908,P0040,3,13.02,39.06
ECOM00000908,P0079,1,151.95,151.95
ECOM00000909,P0077,3,23.89,71.67
ECOM00000909,P0059,1,14.75,14.75
ECOM00000909,P0027,1,19.52,19.52
ECOM00000909,P0030,1,61.66,61.66
ECOM00000910,P0094,1,48.2,48.2
ECOM00000910,P0056,3,26.88,80.64
ECOM00000910,P0054,1,41.53,41.53
ECOM00000910,P0007,3,26.03,78.09
ECOM00000911,P0092,1,29.81,29.81
ECOM00000911,P0020,2,23.23,46.46
ECOM00000911,P0096,2,25.46,50.92
ECOM00000912,P0042,2,131.49,262.98
ECOM00000913,P0010,3,9.92,29.76
ECOM00000913,P0071,3,7.34,22.02
ECOM00000913,P0075,1,200.64,200.64
ECOM00000914,P0006,1,14.41,14.41
ECOM00000914,P0087,2,14.12,28.24
ECOM00000914,P0044,2,9.94,19.88
ECOM00000914,P0069,3,5.66,16.98
ECOM00000914,P0005,1,71.37,71.37
ECOM00000915,P0063,3,7.54,22.62
ECOM00000915,P0042,2,3.46,6.92
ECOM00000915,P0075,1,83.46,83.46
ECOM00000916,P0067,1,22.51,22.51
ECOM00000916,P0066,1,12.94,12.94
ECOM00000916,P0021,2,2.98,5.96
ECOM00000916,P0010,2,6.86,13.72
ECOM00000917,P0008,1,233.2,233.2
ECOM00000918,P0015,2,14.91,29.82
ECOM00000918,P0084,2,5.16,10.32
ECOM00000918,P0074,3,1.8,5.4
ECOM00000918,P0038,1,7.05,7.05
ECOM00000918,P0046,3,2.55,7.65
ECOM00000919,P0054,1,33.22,33.22
ECOM00000919,P0084,1,17.68,17.68
ECOM00000919,P0082,2,3.16,6.32
ECOM00000919,P0051,3,1.8,5.4
ECOM00000919,P0074,3,2.1,6.3
ECOM00000920,P0021,3,10.12,30.36
ECOM00000920,P0033,2,45.9,91.8
ECOM00000920,P0005,2,23.63,47.26
ECOM00000920,P0034,1,22.12,22.12
ECOM00000920,P0013,1,30.71,30.71
ECOM00000921,P0019,2,4.16,8.32
ECOM00000921,P0034,2,19.97,39.94
ECOM00000922,P0061,3,38.57,115.71
ECOM00000923,P0067,1,25.2,25.2
ECOM00000923,P0069,1,196.13,196.13
ECOM00000924,P0081,2,34.82,69.64
ECOM00000924,P0092,1,66.43,66.43
ECOM00000924,P0041,1,32.96,32.96
ECOM00000924,P0078,1,91.64,91.64
ECOM00000925,P0040,3,15.37,46.11
ECOM00000925,P0013,1,5.89,5.89
ECOM00000925,P0078,2,24.85,49.7
ECOM00000926,P0010,3,6.15,18.45
ECOM00000926,P0038,1,5.83,5.83
ECOM00000926,P0061,3,6.48,19.44
ECOM00000927,P0009,3,24.68,74.04
ECOM00000927,P0036,2,13.41,26.82
ECOM00000927,P0039,1,6.58,6.58
ECOM00000927,P0027,1,12.9,12.9
ECOM00000927,P0098,1,114.42,114.42
ECOM00000928,P0090,1,5.62,5.62
ECOM00000928,P0045,1,20.19,20.19
ECOM00000928,P0055,3,4.65,13.95
ECOM00000928,P0014,1,7.44,7.44
ECOM00000928,P0063,3,3.3,9.9
ECOM00000929,P0055,2,43.55,87.1
ECOM00000929,P0023,2,6.46,12.92
ECOM00000929,P0084,1,11.05,11.05
ECOM00000929,P0063,1,99.59,99.59
ECOM00000930,P0071,2,51.55,103.1
ECOM00000930,P0049,2,15.41,30.82
ECOM00000930,P0058,1,12.27,12.27
ECOM00000930,P0032,1,8.98,8.98
ECOM00000930,P0036,2,50.77,101.54
ECOM00000931,P0015,2,5.82,11.64
ECOM00000931,P0084,1,10.62,10.62
ECOM00000931,P0052,3,8.43,25.29
ECOM00000932,P0029,2,33.01,66.02
ECOM00000932,P0086,1,21.64,21.64
ECOM00000932,P0074,2,56.2,112.4
ECOM00000933,P0003,2,42.4,84.8
ECOM00000933,P0005,3,8.34,25.02
ECOM00000933,P0090,3,7.15,21.45
ECOM00000933,P0047,1,79.44,79.44
ECOM00000934,P0083,2,29.44,58.88
ECOM00000934,P0034,3,27.27,81.81
ECOM00000934,P0025,3,11.24,33.72
ECOM00000934,P0084,1,55.07,55.07
ECOM00000935,P0083,1,51.94,51.94
ECOM00000935,P0054,3,2.49,7.47
ECOM00000935,P0087,3,4.29,12.87
ECOM00000935,P0100,3,19.64,58.92
ECOM00000935,P0099,2,38.69,77.38
ECOM00000936,P0003,2,12.68,25.36
ECOM00000936,P0093,3,51.9,155.7
ECOM00000937,P0076,1,17.34,17.34
ECOM00000937,P0098,2,120.45,240.9
ECOM00000938,P0099,3,23.94,71.82
ECOM00000938,P0074,2,64.41,128.82
ECOM00000939,P0079,2,55.51,111.02
ECOM00000940,P0073,1,6.79,6.79
ECOM00000940,P0062,3,12.33,36.99
ECOM00000940,P0097,3,14.59,43.77
ECOM00000941,P0034,3,2.6,7.8
ECOM00000941,P0071,2,29.57,59.14
ECOM00000941,P0030,1,21.7,21.7
ECOM00000941,P0050,2,3.36,6.72
ECOM00000941,P0028,1,52.12,52.12
ECOM00000942,P0096,3,35.47,106.41
ECOM00000942,P0006,3,5.5,16.5
ECOM00000942,P0015,1,9.58,9.58
ECOM00000942,P0069,2,3.19,6.38
ECOM00000942,P0001,1,85.18,85.18
ECOM00000943,P0039,3,18.37,55.11
ECOM00000943,P0029,1,40.45,40.45
ECOM00000943,P0063,1,11.36,11.36
ECOM00000943,P0003,1,57.68,57.68
ECOM00000944,P0080,3,20.79,62.37
ECOM00000944,P0003,2,43.62,87.24
ECOM00000945,P0066,3,25.15,75.45
ECOM00000945,P0093,2,8.2,16.4
ECOM00000945,P0025,2,9.17,18.34
ECOM00000945,P0085,1,12.57,12.57
ECOM00000945,P0040,3,10.71,32.13
ECOM00000946,P0005,1,23.73,23.73
ECOM00000946,P0037,1,28.47,28.47
ECOM00000946,P0007,3,12.69,38.07
ECOM00000946,P0019,3,19.94,59.82
ECOM00000947,P0014,1,13.28,13.28
ECOM00000947,P0049,1,5.66,5.66
ECOM00000947,P0073,2,4.82,9.64
ECOM00000947,P0089,3,3.44,10.32
ECOM00000948,P0065,2,13.58,27.16
ECOM00000948,P0014,3,11.87,35.61
ECOM00000949,P0086,2,35.91,71.82
ECOM00000950,P0012,1,5.88,5.88
ECOM00000950,P0044,1,30.55,30.55
ECOM00000950,P0095,3,4.3,12.9
ECOM00000950,P0007,1,34.7,34.7
ECOM00000951,P0092,2,19.05,38.1
ECOM00000951,P0026,3,49.17,147.51
ECOM00000952,P0063,2,40.15,80.3
ECOM00000952,P0032,1,68.75,68.75
ECOM00000952,P0090,1,10.74,10.74
ECOM00000952,P0052,1,15.14,15.14
ECOM00000952,P0030,2,22.0,44.0
ECOM00000953,P0051,1,42.49,42.49
ECOM00000954,P0038,1,161.42,161.42
ECOM00000955,P0022,2,7.56,15.12
ECOM00000955,P0068,1,9.84,9.84
ECOM00000955,P0080,3,7.66,22.98
ECOM00000956,P0032,3,3.88,11.64
ECOM00000956,P0084,1,97.92,97.92
ECOM00000957,P0031,2,17.39,34.78
ECOM00000957,P0052,2,12.48,24.96
ECOM00000957,P0026,1,7.58,7.58
ECOM00000957,P0090,1,19.26,19.26
ECOM00000958,P0075,2,16.17,32.34
ECOM00000958,P0094,2,8.12,16.24
ECOM00000958,P0032,2,11.61,23.22
ECOM00000959,P0044,3,3.6,10.8
ECOM00000959,P0014,1,26.32,26.32
ECOM00000959,P0052,3,1.97,5.91
ECOM00000959,P0070,3,1.9,5.7
ECOM00000959,P0074,3,5.23,15.69
ECOM00000960,P0085,3,13.04,39.12
ECOM00000960,P0030,2,9.95,19.9
ECOM00000960,P0062,3,9.36,28.08
ECOM00000961,P0014,3,24.04,72.12
ECOM00000961,P0075,1,26.44,26.44
ECOM00000961,P0028,2,17.14,34.28
ECOM00000961,P0019,3,17.07,51.21
ECOM00000962,P0048,3,23.46,70.38
ECOM00000962,P0011,2,26.48,52.96
ECOM00000962,P0052,2,27.76,55.52
ECOM00000963,P0047,3,21.1,63.3
ECOM00000963,P0039,3,48.34,145.02
ECOM00000964,P0063,1,37.09,37.09
ECOM00000964,P0078,3,8.73,26.19
ECOM00000964,P0051,1,12.69,12.69
ECOM00000964,P0049,2,7.09,14.18
ECOM00000964,P0010,1,21.49,21.49
ECOM00000965,P0067,2,20.5,41.0
ECOM00000965,P0075,1,33.92,33.92
ECOM00000965,P0059,2,64.31,128.62
ECOM00000966,P0073,2,3.61,7.22
ECOM00000966,P0064,3,18.01,54.03
ECOM00000966,P0048,3,10.54,31.62
ECOM00000966,P0055,1,7.87,7.87
ECOM00000966,P0037,1,25.82,25.82
ECOM00000967,P0029,3,13.7,41.1
ECOM00000967,P0048,3,22.74,68.22
ECOM00000967,P0012,1,19.58,19.58
ECOM00000967,P0072,3,31.52,94.56
ECOM00000968,P0058,3,87.8,263.4
ECOM00000969,P0047,3,75.01,225.03
ECOM00000970,P0033,2,15.38,30.76
ECOM00000970,P0006,1,24.52,24.52
ECOM00000970,P0032,1,5.41,5.41
ECOM00000970,P0068,3,9.78,29.34
ECOM00000971,P0031,2,15.54,31.08
ECOM00000971,P0049,2,16.26,32.52
ECOM00000972,P0011,1,55.87,55.87
ECOM00000972,P0026,3,5.18,15.54
ECOM00000972,P0097,3,15.68,47.04
ECOM00000972,P0028,3,10.62,31.86
ECOM00000972,P0003,1,109.52,109.52
ECOM00000973,P0043,3,14.11,42.33
ECOM00000973,P0027,1,43.01,43.01
ECOM00000974,P0003,3,3.35,10.05
ECOM00000974,P0050,1,79.67,79.67
ECOM00000975,P0016,1,46.49,46.49
ECOM00000975,P0031,1,30.4,30.4
ECOM00000975,P0077,1,22.79,22.79
ECOM00000975,P0038,3,6.41,19.23
ECOM00000975,P0073,1,34.41,34.41
ECOM00000976,P0027,3,66.05,198.15
ECOM00000977,P0061,3,8.94,26.82
ECOM00000977,P0082,1,8.66,8.66
ECOM00000977,P0055,1,199.27,199.27
ECOM00000978,P0006,2,3.54,7.08
ECOM00000978,P0033,3,21.35,64.05
ECOM00000978,P0027,1,33.17,33.17
ECOM00000978,P0042,1,91.63,91.63
ECOM00000979,P0068,2,9.94,19.88
ECOM00000979,P0085,3,11.02,33.06
ECOM00000979,P0090,1,78.77,78.77
ECOM00000979,P0041,2,55.34,110.68
ECOM00000980,P0014,3,9.76,29.28
ECOM00000980,P0089,2,13.07,26.14
ECOM00000980,P0036,2,5.39,10.78
ECOM00000980,P0056,2,3.32,6.64
ECOM00000980,P0060,3,2.99,8.97
ECOM00000981,P0018,3,1.71,5.13
ECOM00000981,P0062,1,5.97,5.97
ECOM00000981,P0043,3,1.68,5.04
ECOM00000981,P0082,3,1.71,5.13
ECOM00000982,P0054,3,8.46,25.38
ECOM00000982,P0062,1,45.48,45.48
ECOM00000983,P0066,2,44.08,88.16
ECOM00000983,P0071,1,27.92,27.92
ECOM00000983,P0013,3,5.24,15.72
ECOM00000983,P0044,1,62.8,62.8
ECOM00000984,P0077,2,14.8,29.6
ECOM00000984,P0075,1,13.61,13.61
ECOM00000984,P0041,1,7.19,7.19
ECOM00000984,P0090,2,9.7,19.4
ECOM00000985,P0093,3,3.29,9.87
ECOM00000985,P0020,2,10.57,21.14
ECOM00000985,P0018,2,10.84,21.68
ECOM00000985,P0016,3,4.28,12.84
ECOM00000985,P0022,1,19.84,19.84
ECOM00000986,P0018,3,7.57,22.71
ECOM00000986,P0029,3,3.2,9.6
ECOM00000986,P0061,2,8.32,16.64
ECOM00000987,P0031,2,15.57,31.14
ECOM00000987,P0073,3,8.91,26.73
ECOM00000987,P0038,1,5.21,5.21
ECOM00000987,P0007,2,12.15,24.3
ECOM00000987,P0070,1,45.89,45.89
ECOM00000988,P0014,1,29.49,29.49
ECOM00000988,P0052,2,10.37,20.74
ECOM00000988,P0018,3,5.0,15.0
ECOM00000988,P0029,3,4.07,12.21
ECOM00000988,P0081,2,9.17,18.34
ECOM00000989,P0030,2,12.71,25.42
ECOM00000989,P0033,1,24.31,24.31
ECOM00000989,P0016,3,3.53,10.59
ECOM00000989,P0088,1,22.31,22.31
ECOM00000990,P0008,2,67.26,134.52
ECOM00000991,P0018,1,58.01,58.01
ECOM00000991,P0017,2,6.97,13.94
ECOM00000991,P0046,1,23.1,23.1
ECOM00000991,P0023,3,8.61,25.83
ECOM00000992,P0002,3,21.87,65.61
ECOM00000992,P0096,2,19.1,38.2
ECOM00000992,P0075,1,146.01,146.01
ECOM00000993,P0065,3,6.93,20.79
ECOM00000993,P0099,1,94.82,94.82
ECOM00000993,P0026,1,21.56,21.56
ECOM00000993,P0059,1,122.37,122.37
ECOM00000994,P0065,2,11.36,22.72
ECOM00000994,P0055,2,19.2,38.4
ECOM00000995,P0049,1,49.8,49.8
ECOM00000995,P0082,2,13.81,27.62
ECOM00000995,P0087,2,6.89,13.78
ECOM00000995,P0076,3,7.03,21.09
ECOM00000996,P0002,3,79.01,237.03
ECOM00000997,P0084,2,107.22,214.44
ECOM00000998,P0031,2,27.89,55.78
ECOM00000999,P0073,2,55.77,111.54
ECOM00000999,P0092,2,18.43,36.86
ECOM00000999,P0062,2,7.62,15.24
ECOM00000999,P0080,2,11.96,23.92
ECOM00000999,P0082,3,28.7,86.1
ECOM00001000,P0075,2,6.7,13.4
ECOM00001000,P0059,3,2.42,7.26
ECOM00001000,P0096,1,7.06,7.06
ECOM00001000,P0021,2,33.09,66.18
ECOM00001001,P0097,1,20.43,20.43
ECOM00001001,P0016,2,6.66,13.32
ECOM00001001,P0080,2,2.96,5.92
ECOM00001001,P0051,2,2.94,5.88
ECOM00001001,P0003,2,3.27,6.54
ECOM00001002,P0065,2,16.24,32.48
ECOM00001002,P0081,3,17.64,52.92
ECOM00001002,P0090,1,40.19,40.19
ECOM00001002,P0070,2,76.96,153.92
ECOM00001003,P0026,3,12.17,36.51
ECOM00001004,P0085,3,6.49,19.47
ECOM00001004,P0002,2,5.46,10.92
ECOM00001004,P0071,2,7.75,15.5
ECOM00001004,P0050,1,7.12,7.12
ECOM00001004,P0096,2,5.87,11.74
ECOM00001005,P0021,2,33.1,66.2
ECOM00001006,P0071,2,18.74,37.48
ECOM00001006,P0084,1,134.43,134.43
ECOM00001007,P0070,2,10.34,20.68
ECOM00001007,P0031,1,27.97,27.97
ECOM00001007,P0032,3,6.66,19.98
ECOM00001007,P0085,1,10.78,10.78
ECOM00001007,P0052,3,18.23,54.69
ECOM00001008,P0025,2,88.62,177.24
ECOM00001009,P0090,1,39.19,39.19
ECOM00001009,P0049,2,24.83,49.66
ECOM00001009,P0012,2,4.88,9.76
ECOM00001009,P0021,2,29.73,59.46
ECOM00001010,P0017,1,62.53,62.53
ECOM00001010,P0008,1,57.15,57.15
ECOM00001010,P0078,3,8.74,26.22
ECOM00001010,P0089,2,34.05,68.1
ECOM00001011,P0004,3,4.41,13.23
ECOM00001011,P0071,3,2.61,7.83
ECOM00001011,P0060,2,5.05,10.1
ECOM00001011,P0085,2,7.73,15.46
ECOM00001012,P0038,1,40.73,40.73
ECOM00001012,P0095,2,31.57,63.14
ECOM00001012,P0060,3,16.15,48.45
ECOM00001012,P0002,2,14.31,28.62
ECOM00001012,P0030,1,53.8,53.8
ECOM00001013,P0070,3,4.33,12.99
ECOM00001013,P0090,2,26.74,53.48
ECOM00001013,P0036,2,28.17,56.34
ECOM00001014,P0030,3,11.31,33.93
ECOM00001014,P0090,2,21.35,42.7
ECOM00001014,P0096,3,3.88,11.64
ECOM00001014,P0088,2,32.03,64.06
ECOM00001015,P0004,2,31.32,62.64
ECOM00001015,P0063,3,6.58,19.74
ECOM00001015,P0038,1,22.18,22.18
ECOM00001015,P0040,3,2.02,6.06
ECOM00001015,P0021,3,7.23,21.69
ECOM00001016,P0031,2,8.6,17.2
ECOM00001016,P0037,2,3.34,6.68
ECOM00001016,P0047,1,16.94,16.94
ECOM00001017,P0063,3,8.54,25.62
ECOM00001017,P0012,1,34.92,34.92
ECOM00001017,P0073,1,8.18,8.18
ECOM00001017,P0020,3,7.23,21.69
ECOM00001017,P0015,2,11.42,22.84
ECOM00001018,P0048,2,47.63,95.26
ECOM00001018,P0057,2,59.1,118.2
ECOM00001019,P0051,1,210.45,210.45
ECOM00001020,P0022,3,13.78,41.34
ECOM00001020,P0091,2,64.08,128.16
ECOM00001021,P0010,1,8.72,8.72
ECOM00001021,P0054,2,2.58,5.16
ECOM00001021,P0016,3,11.14,33.42
ECOM00001022,P0065,1,241.77,241.77
ECOM00001023,P0044,1,90.97,90.97
ECOM00001023,P0086,1,21.71,21.71
ECOM00001023,P0051,2,52.08,104.16
ECOM00001024,P0079,3,15.73,47.19
ECOM00001024,P0081,1,18.03,18.03
ECOM00001024,P0037,3,7.1,21.3
ECOM00001024,P0066,1,30.21,30.21
ECOM00001025,P0052,2,44.57,89.14
ECOM00001026,P0001,3,8.58,25.74
ECOM00001026,P0089,2,8.85,17.7
ECOM00001026,P0048,2,8.67,17.34
ECOM00001026,P0033,1,20.01,20.01
ECOM00001027,P0018,1,83.81,83.81
ECOM00001027,P0005,2,15.74,31.48
ECOM00001027,P0010,1,43.75,43.75
ECOM00001027,P0095,2,11.67,23.34
ECOM00001027,P0075,1,23.39,23.39
ECOM00001028,P0085,3,4.26,12.78
ECOM00001028,P0034,1,6.46,6.46
ECOM00001028,P0013,3,4.4,13.2
ECOM00001029,P0038,2,50.39,100.78
ECOM00001029,P0062,2,7.08,14.16
ECOM00001029,P0063,3,17.9,53.7
ECOM00001029,P0099,1,66.14,66.14
ECOM00001030,P0003,2,28.73,57.46
ECOM00001030,P0082,2,10.62,21.24
ECOM00001030,P0057,2,3.0,6.0
ECOM00001030,P0043,1,36.49,36.49
ECOM00001031,P0094,2,4.34,8.68
ECOM00001031,P0030,1,11.17,11.17
ECOM00001031,P0058,3,7.34,22.02
ECOM00001032,P0065,1,16.78,16.78
ECOM00001032,P0096,1,13.03,13.03
ECOM00001032,P0086,2,2.99,5.98
ECOM00001032,P0015,3,2.19,6.57
ECOM00001032,P0072,2,6.71,13.42
ECOM00001033,P0088,2,2.65,5.3
ECOM00001033,P0074,2,41.54,83.08
